id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
180,वाले,"[{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":338},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778}]",50,,,,
181,बीज,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":564},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":519}]",20,NOUN,,,
182,जहाज़,"[{""sounds"":[""dʒ"",""ə""],""id"":64,""letters"":[""ज""],""usageCount"":170},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2869},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""z""],""id"":37,""letters"":[""ज़""],""usageCount"":76}]",28,NOUN,,,
183,दिया,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":478},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":755},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":502},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",39,VERB,,,
184,कौन,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2732},{""sounds"":[""ɔː""],""id"":40,""letters"":[""ौ""],""usageCount"":36},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261}]",23,PRONOUN,,,
185,हवा,"[{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":429},{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":338},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",23,NOUN,,,
186,बत्तीस,"[{""sounds"":[""b"",""ə""],""id"":30,""letters"":[""ब""],""usageCount"":276},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
187,तैंतीस,"[{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1249},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
188,चौंतीस,"[{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":168},{""sounds"":[""ɔː""],""id"":40,""letters"":[""ौ""],""usageCount"":36},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
189,पक्षी,"[{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":503},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2732},{""sounds"":[""ʂ""],""id"":60,""letters"":[""ष""],""usageCount"":32},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152}]",26,NOUN,,,
190,जाते,"[{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":519},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778}]",25,VERB,,,
191,हुआ,"[{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2869},{""sounds"":[""uː""],""id"":13,""letters"":[""ु""],""usageCount"":196},{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":253}]",29,VERB,,,
192,उन्होंने,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2869},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1276},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778}]",22,PRONOUN,,,
193,किया,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2732},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":755},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":502},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",33,VERB,,,
194,अगर,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":389},{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":247},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1748}]",27,,,,
195,आज,"[{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":253},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":519}]",40,ADVERB,,,
196,करने,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""ɾ"",""ə""],""id"":35,""letters"":[""र""],""usageCount"":337},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778}]",35,NOUN,,,
197,पैंतीस,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":398},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1249},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
198,छत्तीस,"[{""sounds"":[""t"",""ʃʰ"",""ə""],""id"":70,""letters"":[""छ""],""usageCount"":2},{""sounds"":[""t""],""id"":79,""letters"":[""त"",""्""],""usageCount"":17},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
199,सैंतीस,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1249},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
200,वो,"[{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":338},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1276}]",42,PRONOUN,,,
201,दोस्त,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":478},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1276},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132}]",26,NOUN,,,
202,वाली,"[{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":338},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152}]",39,,,,
203,लगा,"[{""sounds"":[""l"",""ə""],""id"":44,""letters"":[""ल""],""usageCount"":148},{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":235},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",33,VERB,,,
204,हवाई,"[{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":429},{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":338},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":130}]",21,ADJECTIVE,,,
205,अपनी,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":389},{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":503},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152}]",46,,,,
206,हर,"[{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":429},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1748}]",31,PRONOUN,,,
207,आ,"[{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":253}]",29,VERB,,,
208,पेड़,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":398},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137}]",19,NOUN,,,
209,उसकी,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2732},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152}]",38,PRONOUN,,,
210,उनके,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""n"",""ə""],""id"":22,""letters"":[""न""],""usageCount"":329},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2732},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778}]",24,PRONOUN,,,
211,कई,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":130}]",23,ADVERB,,,
212,फट,"[{""sounds"":[""pʰ"",""ə""],""id"":73,""letters"":[""फ""],""usageCount"":17},{""sounds"":[""ʈ""],""id"":53,""letters"":[""ट""],""usageCount"":133}]",17,NOUN,,,
213,नीचे,"[{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""dʒ""],""id"":20,""letters"":[""ज""],""usageCount"":519},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778}]",27,,,,
214,अड़तीस,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":389},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
215,उनतालीस,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
216,देखा,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":478},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778},{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":198},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",36,VERB,,,
217,ठीक,"[{""sounds"":[""ʈʰ""],""id"":58,""letters"":[""ठ""],""usageCount"":43},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2732}]",28,ADJECTIVE,,,
218,ओर,"[{""sounds"":[""oː""],""id"":74,""letters"":[""ओ""],""usageCount"":33},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1748}]",33,,,,
219,बोला,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":564},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1276},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",27,VERB,,,
220,उसने,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778}]",44,PRONOUN,,,
221,चालीस,"[{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":168},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
222,इकतालीस,"[{""sounds"":[""ɪ""],""id"":49,""letters"":[""इ""],""usageCount"":148},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2732},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
223,बयालीस,"[{""sounds"":[""b"",""ə""],""id"":30,""letters"":[""ब""],""usageCount"":276},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":502},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
224,मदद,"[{""sounds"":[""m"",""ə""],""id"":45,""letters"":[""म""],""usageCount"":89},{""sounds"":[""d"",""ə""],""id"":71,""letters"":[""द""],""usageCount"":69},{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":478}]",29,NOUN,,,
225,सकती,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":295},{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2732},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152}]",27,VERB,,,
226,जगह,"[{""sounds"":[""dʒ"",""ə""],""id"":64,""letters"":[""ज""],""usageCount"":170},{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":247},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2869}]",26,NOUN,,,
227,गई,"[{""sounds"":[""g"",""ə""],""id"":65,""letters"":[""ग""],""usageCount"":247},{""sounds"":[""iː""],""id"":68,""letters"":[""ई""],""usageCount"":130}]",24,VERB,,,
228,संख्या,"[{""sounds"":[""s"",""ə""],""id"":33,""letters"":[""स""],""usageCount"":295},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192},{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":198},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":502},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",31,NUMBER,,,
229,पता,"[{""sounds"":[""p"",""ə""],""id"":25,""letters"":[""प""],""usageCount"":503},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",26,NOUN,,,
230,अपना,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":389},{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":398},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",27,PRONOUN,,,
231,लोग,"[{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""oː""],""id"":21,""letters"":[""ो""],""usageCount"":1276},{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":235}]",26,NOUN,,,
232,मेरा,"[{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1223},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1748},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",23,PRONOUN,,,
233,देख,"[{""sounds"":[""d""],""id"":41,""letters"":[""द""],""usageCount"":478},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778},{""sounds"":[""kʰ""],""id"":15,""letters"":[""ख""],""usageCount"":198}]",29,VERB,,,
234,तैंतालीस,"[{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1249},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
235,चौंतालीस,"[{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":168},{""sounds"":[""ɔː""],""id"":40,""letters"":[""ौ""],""usageCount"":36},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
236,पैंतालीस,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":398},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1249},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
237,बाहर,"[{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":564},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""ɦ"",""ə""],""id"":34,""letters"":[""ह""],""usageCount"":429},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1748}]",30,ADVERB,,,
238,पेड़,"[{""sounds"":[""p""],""id"":18,""letters"":[""प""],""usageCount"":398},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137}]",33,NOUN,,,
239,सा,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013}]",22,ADVERB,,,
240,काम,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2732},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1223}]",21,NOUN,,,
241,आगे,"[{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":253},{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":235},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778}]",28,,,,
242,तब,"[{""sounds"":[""t"",""ə""],""id"":31,""letters"":[""त""],""usageCount"":176},{""sounds"":[""b""],""id"":38,""letters"":[""ब""],""usageCount"":564}]",22,ADVERB,,,
243,नाम,"[{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""m""],""id"":11,""letters"":[""म""],""usageCount"":1223}]",22,NOUN,,,
244,लगी,"[{""sounds"":[""l"",""ə""],""id"":44,""letters"":[""ल""],""usageCount"":148},{""sounds"":[""g""],""id"":50,""letters"":[""ग""],""usageCount"":235},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152}]",28,VERB,,,
245,छियालीस,"[{""sounds"":[""t"",""ʃʰ""],""id"":8,""letters"":[""छ""],""usageCount"":159},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":755},{""sounds"":[""j""],""id"":56,""letters"":[""य""],""usageCount"":502},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
246,सैंतालीस,"[{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323},{""sounds"":[""ɛː""],""id"":2,""letters"":[""ै""],""usageCount"":1249},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
247,अरे,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":389},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1748},{""sounds"":[""eː""],""id"":4,""letters"":[""े""],""usageCount"":3778}]",26,,,,
248,नारियल,"[{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""ɾ""],""id"":24,""letters"":[""र""],""usageCount"":1748},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":755},{""sounds"":[""j"",""ə""],""id"":46,""letters"":[""य""],""usageCount"":122},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683}]",20,NOUN,,,
249,कभी,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""bʱ""],""id"":26,""letters"":[""भ""],""usageCount"":335},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152}]",21,ADVERB,,,
250,आवाज़,"[{""sounds"":[""aː""],""id"":66,""letters"":[""आ""],""usageCount"":253},{""sounds"":[""ʋ""],""id"":32,""letters"":[""व""],""usageCount"":338},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""z""],""id"":37,""letters"":[""ज़""],""usageCount"":76}]",24,NOUN,,,
251,कहीं,"[{""sounds"":[""k"",""ə""],""id"":27,""letters"":[""क""],""usageCount"":474},{""sounds"":[""ɦ""],""id"":1,""letters"":[""ह""],""usageCount"":2869},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""◌̃""],""id"":42,""letters"":[""ं""],""usageCount"":1192}]",23,ADVERB,,,
252,किसी,"[{""sounds"":[""k""],""id"":14,""letters"":[""क""],""usageCount"":2732},{""sounds"":[""ɪ""],""id"":19,""letters"":[""ि""],""usageCount"":755},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152}]",26,PRONOUN,,,
253,अड़तालीस,"[{""sounds"":[""ə""],""id"":57,""letters"":[""अ""],""usageCount"":389},{""sounds"":[""ɽ""],""id"":54,""letters"":[""ड़""],""usageCount"":137},{""sounds"":[""t""],""id"":9,""letters"":[""त""],""usageCount"":1132},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""l""],""id"":39,""letters"":[""ल""],""usageCount"":683},{""sounds"":[""iː""],""id"":16,""letters"":[""ी""],""usageCount"":2152},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
254,उनचास,"[{""sounds"":[""ʊ""],""id"":43,""letters"":[""उ""],""usageCount"":397},{""sounds"":[""n""],""id"":3,""letters"":[""न""],""usageCount"":1261},{""sounds"":[""t"",""ʃ""],""id"":36,""letters"":[""च""],""usageCount"":168},{""sounds"":[""aː""],""id"":10,""letters"":[""ा""],""usageCount"":3013},{""sounds"":[""s""],""id"":5,""letters"":[""स""],""usageCount"":1323}]",0,NUMBER,,,
